ID,Household income,Method,education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Availability,Quality,Willingness to pay,Kitchen Sink,ToiletWC,Garden,car,Volume in lpcd,Shortest distance,Height diff
1070,90000,delivered,1,6,0,75,20,6000,not_often,good,9000,0,0,0,0,60,252.24,2
1071,100000,delivered,1,4,0,75,20,9000,not_often,fair,10000,0,0,0,0,100,264.37,3
1072,90000,carried,1,6,0,75,20,6000,not_often,fair,9000,0,0,0,0,60,192.21,4
1073,70000,carried,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,125.26,0
1074,60000,delivered,1,3,0,75,40,8000,not_often,fair,5500,0,0,0,0,80,129.4,2
1075,85000,carried,1,6,0,75,20,6000,often,good,9000,0,0,0,0,60,65.86,0
1076,85000,delivered,1,3,0,75,40,8000,often,fair,5500,0,0,0,0,80,148,2
1077,85000,carried,1,4,0,75,50,4000,often,fair,5000,0,0,0,0,40,99.73,1
1078,85000,delivered,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,66.21,1
1079,85000,delivered,1,4,0,75,60,4000,often,good,3500,0,0,0,0,40,70.18,1
1080,70000,delivered,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,124.91,8
1081,40000,delivered,1,4,0,75,60,4000,often,good,3500,0,0,0,0,40,64.47,4
1082,95000,delivered,1,6,0,75,20,6000,not_often,fair,9000,0,0,0,0,60,39.6,5
1083,105000,delivered,1,6,0,75,20,6000,not_often,good,9000,0,0,0,0,60,88.46,2
1084,105000,carried,2,6,0,75,20,6000,not_often,good,9000,0,0,0,0,60,121.49,2
1085,90000,delivered,1,6,0,75,20,6000,not_often,fair,9000,0,0,0,0,60,160.1,11
1086,55000,carried,1,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,154.95,1
1087,80000,carried,1,4,0,75,30,8000,not_often,fair,7500,0,0,0,0,80,63.29,1
1088,80000,delivered,1,4,0,75,50,5000,not_often,good,5000,0,0,0,0,50,53.71,5
1089,80000,delivered,1,3,0,75,40,8000,not_often,fair,5500,0,0,0,0,80,95.34,7
1090,80000,delivered,2,6,0,75,20,6000,often,fair,10000,0,0,0,0,60,66.07,2
1091,80000,carried,1,6,0,75,20,6000,often,good,9000,0,0,0,0,60,71.01,1
1092,50000,delivered,1,4,0,75,35,5000,often,fair,5000,0,0,0,0,50,87.6,1
1093,90000,carried,1,6,0,75,20,6000,often,fair,9000,0,0,0,0,60,134.66,2
1094,40000,delivered,1,4,0,75,60,4000,often,fair,3500,0,0,0,0,40,94.43,2
1095,90000,carried,1,6,0,75,20,6000,often,fair,9000,0,0,0,0,60,12.04,0
1096,90000,carried,1,4,0,75,30,8000,not_often,good,7500,0,0,0,0,80,19.1,2
1097,90000,carried,1,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,82.46,1
1098,90000,delivered,2,4,0,75,50,4000,often,good,5000,0,0,0,0,40,63.89,1
1099,90000,carried,1,6,0,75,20,6000,often,good,9000,0,0,0,0,60,72.12,2
1100,90000,carried,1,3,0,75,40,8000,not_often,fair,5500,0,0,0,0,80,124.47,2
1101,55000,delivered,2,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,248.58,7
1102,105000,delivered,1,6,0,75,50,2000,not_often,fair,9000,0,0,0,0,20,225.62,4
1103,100000,delivered,1,6,0,75,20,6000,not_often,good,10000,0,0,0,0,60,200.39,9
1104,40000,delivered,1,4,0,75,60,4000,not_often,good,3500,0,0,0,0,40,149.91,4
1105,70000,delivered,1,5,0,75,40,5000,not_often,good,8500,0,0,0,0,50,144.8,7
1106,85000,carried,1,6,0,75,20,6000,often,good,9000,0,0,0,0,60,82.13,4
1107,50000,delivered,2,4,0,75,50,4000,not_often,very good,5000,0,0,0,0,40,117.2,0
1108,40000,carried,1,4,0,75,60,4000,not_often,good,3500,0,0,0,0,40,101.65,4
1109,70000,carried,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,110,3
1110,75000,delivered,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,30.41,3
1111,85000,delivered,1,6,0,75,20,6000,often,fair,9000,0,0,0,0,60,43.17,4
1112,60000,delivered,2,3,0,75,40,8000,often,fair,5500,0,0,0,0,80,82.57,6
1113,60000,carried,1,3,0,75,20,8000,not_often,fair,5500,0,0,0,0,80,58.82,1
1114,60000,carried,1,4,0,75,50,5000,often,good,5000,0,0,0,0,50,60.5,5
1115,60000,carried,1,6,0,75,20,6000,often,fair,9000,0,0,0,0,60,122.87,4
1116,60000,delivered,2,6,0,75,50,2000,not_often,good,9000,0,0,0,0,20,170.88,4
1117,50000,delivered,1,4,0,75,50,4000,often,good,5000,0,0,0,0,40,175.32,3
1118,40000,carried,1,4,0,75,60,4000,often,fair,3000,0,0,0,0,40,108.81,2
1119,40000,delivered,1,4,0,75,60,4000,not_often,good,3500,0,0,0,0,40,204.69,5
1120,40000,borehole,1,4,0,75,60,4000,often,fair,3500,0,0,0,0,40,166.03,2
1121,60000,carried,1,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,217.22,4
1122,75000,delivered,2,4,0,75,30,8000,often,good,7500,0,0,0,0,80,276.16,2
1123,75000,delivered,1,4,0,75,30,8000,often,good,7500,0,0,0,0,80,223.89,3
1124,75000,delivered,1,3,0,75,40,8000,often,fair,5500,0,0,0,0,80,330.22,13
1125,105000,delivered,1,6,0,75,50,3000,not_often,good,9000,0,0,0,0,30,281.44,2
1126,70000,delivered,1,5,0,75,40,5000,not_often,good,8500,0,0,0,0,50,210.21,1
1127,80000,delivered,2,4,0,75,30,8000,often,good,7500,0,0,0,0,80,347.48,0
1128,65000,delivered,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,370.11,8
1129,80000,delivered,1,4,0,75,30,8000,often,good,7500,0,0,0,0,80,274.48,3
1130,50000,delivered,1,4,0,75,50,5000,not_often,fair,5000,0,0,0,0,50,134.18,3
1131,80000,delivered,1,4,0,75,30,8000,not_often,fair,7500,0,0,0,0,80,104.79,3
1132,40000,delivered,1,4,0,75,50,4000,often,fair,2000,0,0,0,0,40,24.17,1
1133,80000,delivered,3,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,136.57,2
1134,90000,delivered,1,6,0,75,20,9000,often,fair,9000,0,0,0,0,100,219.02,1
1135,100000,delivered,1,6,0,75,20,9000,often,good,10000,0,0,0,0,110,277.71,5
1136,100000,delivered,1,6,0,75,20,9000,not_often,good,10000,0,0,0,0,110,283.71,5
1137,100000,delivered,1,6,0,75,50,2000,often,fair,9000,0,0,0,0,20,422.49,10
1138,100000,delivered,1,4,0,75,30,8000,often,good,7500,0,0,0,1,80,432.14,12
1139,60000,delivered,1,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,143.74,1
1140,105000,delivered,1,6,0,75,20,9000,often,good,9000,0,0,0,0,110,225.25,0
1141,100000,delivered,1,6,0,75,20,9000,not_often,good,10000,0,0,0,0,110,134.01,2
1142,85000,carried,1,6,0,75,20,9000,not_often,good,9000,0,0,0,0,90,100.69,2
1143,75000,delivered,1,4,0,75,30,8000,not_often,fair,7500,0,0,0,0,80,221.11,4
1144,75000,delivered,2,4,0,75,50,4000,often,good,5000,0,0,0,0,40,462.49,15
1145,75000,delivered,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,374.97,1
1146,75000,delivered,1,3,0,75,40,8000,often,good,5500,0,0,0,0,80,401.78,5
1147,70000,delivered,1,5,0,75,40,5000,often,good,8500,0,0,0,0,50,392.76,10
1148,75000,delivered,1,4,0,75,35,8000,often,good,7500,0,0,0,0,80,298.38,6
1149,55000,delivered,1,3,0,75,40,8000,often,good,5500,0,0,0,0,80,273.59,5
1150,90000,delivered,1,6,0,75,15,9000,not_often,good,9000,0,0,0,0,110,99.14,4
1151,40000,delivered,1,4,0,75,60,4000,not_often,fair,3500,0,0,0,0,40,30.81,1
1152,40000,delivered,1,4,0,75,45,4000,often,fair,3500,0,0,0,0,40,191.67,7
1153,75000,delivered,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,142.59,3
1154,105000,carried,1,6,0,75,15,9000,often,fair,9000,0,0,0,0,90,63.2,1
1155,105000,delivered,1,6,0,75,50,6000,not_often,fair,9000,0,0,0,0,60,110.28,2
1156,105000,delivered,2,3,0,75,40,8000,not_often,fair,5500,0,0,0,0,80,158.9,3
1157,105000,delivered,1,4,0,75,60,4000,often,good,2000,0,0,0,0,40,297.2,7
1158,105000,carried,1,6,0,75,15,9000,often,fair,9000,0,0,0,0,110,32.89,2
1159,65000,carried,1,5,0,75,40,5000,not_often,good,8500,0,0,0,0,50,147.27,6
1160,65000,delivered,1,5,0,75,40,5000,not_often,fair,8500,0,0,0,0,50,88.64,3
1161,90000,delivered,1,6,0,75,15,9000,not_often,fair,9000,0,0,0,0,110,173.22,4
1162,90000,delivered,1,6,0,75,15,9000,often,good,9000,0,0,0,0,100,112.93,0
1163,90000,delivered,1,6,0,75,15,9000,often,good,9000,0,0,0,0,100,216.12,4
1164,90000,delivered,1,3,0,75,40,8000,often,good,5500,0,0,0,0,80,273.34,4
1165,90000,delivered,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,228.18,7
1166,90000,delivered,1,3,0,75,40,8000,not_often,good,5500,0,0,0,0,80,354.73,8
1167,80000,carried,1,4,0,75,30,8000,often,good,7500,0,0,0,0,80,34.06,1
1168,100000,delivered,1,6,0,75,50,2000,not_often,fair,10000,0,0,0,0,20,44.42,3
1169,100000,carried,1,6,0,75,15,9000,not_often,good,10000,0,0,0,0,100,85.09,2
1170,55000,delivered,2,3,0,75,40,8000,often,good,5000,0,0,0,0,80,60.34,0
1171,60000,delivered,2,3,0,75,40,8000,often,fair,5500,0,0,0,0,80,170.84,1
1172,75000,carried,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,36.07,1
1173,80000,carried,1,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,51.11,3
1174,80000,carried,1,5,0,75,40,5000,not_often,fair,8500,0,0,0,0,50,33.24,2
1175,80000,delivered,1,4,0,75,50,4000,often,good,4500,0,0,0,0,40,106.79,1
1176,80000,delivered,1,6,0,75,60,2000,often,fair,9000,0,0,0,0,20,173.18,4
1177,80000,delivered,1,4,0,75,30,8000,not_often,fair,7500,0,0,0,0,80,137.3,0
1178,80000,delivered,1,3,0,75,40,8000,often,fair,5500,0,0,0,0,80,200.8,4
1179,75000,delivered,1,4,0,75,50,4000,not_often,good,7500,0,0,0,0,40,155.54,0
1180,50000,delivered,1,4,0,75,50,4000,not_often,good,5000,0,0,0,0,40,189.91,1
1181,65000,delivered,1,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,185.53,1
1182,45000,delivered,1,5,0,75,15,9000,often,fair,5000,0,0,0,0,120,254.1,2
1183,45000,carried,1,3,0,75,40,8000,not_often,fair,5500,0,0,0,0,80,75.58,3
1184,85000,delivered,2,6,0,75,15,9000,often,fair,9000,0,0,0,0,100,109.86,3
1185,50000,delivered,1,4,0,75,50,4000,not_often,poor,5000,0,0,0,0,40,177.79,0
1186,100000,delivered,2,6,0,75,20,6000,often,good,10000,0,0,0,0,60,165,2
1187,100000,delivered,2,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,224.51,5
1188,100000,delivered,2,6,0,75,20,9000,not_often,good,9000,0,0,0,0,100,207.48,5
1189,100000,delivered,2,4,0,75,30,8000,often,fair,7500,0,0,0,0,80,128.13,4
1190,100000,delivered,2,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,118.15,7
1191,100000,delivered,1,5,0,75,40,5000,often,good,8500,0,0,0,0,50,65.73,0
1192,100000,carried,1,4,0,75,30,8000,not_often,good,7500,0,0,0,0,80,91.39,2
1193,100000,delivered,1,4,0,75,20,9000,not_often,fair,2500,0,0,0,0,150,112.29,5
1194,45000,well,1,5,0,75,40,1000,often,fair,1000,0,0,0,0,50,173.97,1
1195,45000,delivered,1,6,0,75,40,4000,not_often,good,5500,0,0,0,0,40,222.1,1
1196,70000,delivered,1,5,0,75,50,3000,often,fair,8500,0,0,0,0,30,155.08,2
1197,90000,carried,1,6,0,75,20,9000,not_often,fair,9000,0,0,0,0,100,86.58,5
1198,65000,carried,2,5,0,75,40,5000,often,fair,8500,0,0,0,0,50,87.48,0
1199,105000,delivered,1,6,0,75,20,9000,not_often,good,9000,0,0,0,0,100,70.6,2
1200,100000,carried,1,6,0,75,50,2000,not_often,good,10000,0,0,0,0,20,144.62,2
1201,200000,borehole,4,6,0,75,5,9000,often,good,9000,1,1,1,2,110,0,0
1202,250000,borehole,3,4,0,75,5,9000,not_often,fair,9000,1,1,1,1,150,0,0
1203,300000,borehole,4,8,0,75,5,6000,not_often,good,9000,1,1,1,1,60,0,0
1204,350000,waterboard,3,5,0,75,5,9000,not_often,fair,9000,1,1,1,1,100,0,0
1205,400000,waterboard,2,4,0,75,5,9000,not_often,good,6000,1,1,1,1,200,0,0
1206,450000,borehole,4,8,0,75,10,7000,not_often,good,6000,1,1,1,1,70,0,0
1207,200000,waterboard,2,4,0,75,5,9000,not_often,good,6000,1,1,1,2,170,0,0
1208,250000,delivered,3,6,0,75,15,9000,often,good,6000,1,1,0,1,100,0,0
1209,300000,waterboard,3,6,0,75,10,9000,not_often,very good,9000,1,1,1,1,120,0,0
1210,350000,waterboard,4,6,0,75,10,9000,not_often,good,9000,1,1,1,1,130,0,0
1211,250000,waterboard,4,6,0,75,10,9000,often,fair,9000,1,1,1,1,110,0,0
1212,300000,waterboard,3,6,0,75,10,9000,often,fair,9000,1,1,1,1,100,0,0
1213,350000,borehole,4,8,0,75,5,7000,often,fair,9000,1,1,1,0,70,0,0
1214,400000,waterboard,3,5,0,75,10,9000,often,fair,9000,1,1,1,1,120,0,0
1215,450000,delivered,2,4,0,75,15,9000,not_often,fair,6000,1,1,1,1,150,0,0
1216,200000,waterboard,4,3,0,75,5,9000,often,good,6000,1,1,1,1,200,0,0
1217,450000,waterboard,4,5,0,75,5,9000,often,fair,6000,1,1,1,1,140,0,0
1218,200000,waterboard,3,4,0,75,5,9000,not_often,good,6000,0,0,0,0,150,0,0
1219,250000,waterboard,4,8,0,75,5,9000,often,good,9000,1,1,1,1,90,0,0
1220,300000,borehole,3,4,0,75,10,9000,often,fair,9000,1,1,1,3,200,0,0
1221,350000,waterboard,2,6,0,75,5,9000,not_often,good,9000,1,1,0,1,110,0,0
1222,250000,delivered,4,7,0,75,5,8000,often,fair,9000,1,1,0,1,80,0,0
1223,300000,waterboard,4,8,0,75,5,6000,not_often,good,9000,1,1,1,2,60,0,0
1224,300000,waterboard,3,6,0,75,5,8000,often,good,9000,1,1,1,1,80,0,0
1225,350000,waterboard,4,7,0,75,5,9000,often,good,6000,1,1,1,1,110,0,0
1226,250000,waterboard,3,8,0,75,5,7000,often,fair,6000,0,0,0,0,70,0,0
1227,300000,borehole,2,5,0,75,5,9000,not_often,good,6000,1,1,1,1,140,0,0
1228,350000,waterboard,4,4,0,75,10,9000,not_often,good,6000,1,1,1,1,170,0,0
1229,400000,delivered,3,4,0,75,10,9000,often,good,9000,1,1,1,1,170,0,0
1230,450000,waterboard,4,4,0,75,10,9000,often,fair,9000,1,1,1,1,170,0,0
1231,450000,waterboard,3,4,0,75,10,9000,often,good,9000,1,1,1,1,170,0,0
1232,200000,delivered,2,8,0,75,10,7000,not_often,fair,9000,0,0,0,0,70,0,0
1233,250000,waterboard,4,4,0,75,10,9000,not_often,fair,9000,1,1,1,1,120,0,0
1234,300000,waterboard,2,6,0,75,10,8000,often,fair,9000,1,1,0,2,80,0,0
1235,350000,borehole,3,7,0,75,5,9000,often,fair,6000,1,1,0,1,110,0,0
1236,250000,waterboard,3,8,0,75,5,9000,often,fair,6000,1,1,1,1,100,0,0
1237,300000,delivered,NA,6,0,75,15,9000,often,good,6000,1,1,1,1,130,0,0
1238,350000,waterboard,4,7,0,75,10,9000,not_often,good,6000,0,0,0,0,110,0,0
1239,400000,waterboard,3,8,0,75,10,8000,often,fair,9000,1,1,1,1,80,0,0
1240,450000,waterboard,4,5,0,75,10,9000,often,good,9000,1,1,1,1,140,0,0
1241,450000,waterboard,3,5,0,75,10,9000,not_often,good,9000,1,1,1,1,140,0,0
1242,250000,borehole,2,5,0,75,5,9000,often,good,9000,1,1,1,1,140,0,0
1243,300000,waterboard,4,5,0,75,5,9000,not_often,good,9000,1,1,1,1,120,0,0
1244,350000,delivered,4,5,0,75,25,9000,not_often,good,9000,1,1,1,1,100,0,0
1245,250000,waterboard,3,5,0,75,5,9000,not_often,fair,6000,1,1,1,2,100,0,0
1246,300000,waterboard,4,4,0,75,5,9000,often,good,6000,1,1,1,1,200,0,0
1247,350000,borehole,3,6,0,75,10,9000,often,fair,6000,1,1,1,1,130,0,0
1248,300000,borehole,2,7,0,75,10,9000,often,good,6000,1,1,0,1,110,0,0
1249,350000,borehole,4,8,0,75,10,9000,often,good,9000,0,0,0,0,100,0,0
1250,400000,waterboard,4,6,0,75,5,9000,often,good,9000,1,1,1,1,130,0,0
1251,450000,waterboard,3,7,0,75,5,9000,often,good,9000,1,1,1,1,110,0,0
1252,450000,borehole,4,8,0,75,5,8000,not_often,good,9000,1,1,1,1,80,0,0
1253,200000,waterboard,3,5,0,75,5,9000,not_often,fair,9000,0,0,0,0,120,0,0
1254,250000,delivered,4,4,0,75,25,9000,often,fair,9000,1,1,1,1,120,0,0
1255,300000,waterboard,3,3,0,75,5,9000,often,fair,6000,1,1,1,1,160,0,0
1256,350000,waterboard,4,5,0,75,5,9000,often,fair,6000,1,1,1,1,160,0,0
1257,250000,borehole,3,4,0,75,10,9000,not_often,fair,6000,1,1,1,1,150,0,0
1258,300000,borehole,2,8,0,75,5,7000,not_often,fair,6000,1,1,1,1,70,0,0
1259,350000,borehole,4,4,0,75,5,9000,often,good,9000,1,1,1,1,150,0,0
1260,400000,waterboard,2,6,0,75,5,9000,often,fair,9000,1,1,1,1,100,0,0
1261,450000,waterboard,3,7,0,75,5,9000,not_often,good,9000,1,1,1,1,110,0,0
1262,450000,borehole,3,8,0,75,5,9000,not_often,fair,9000,1,1,1,1,100,0,0
1263,250000,waterboard,4,5,0,75,10,9000,not_often,fair,9000,1,1,0,1,140,0,0
1264,300000,delivered,4,4,0,75,25,9000,often,good,9000,1,1,1,1,150,0,0
1265,350000,waterboard,3,8,0,75,5,6000,often,good,6000,1,1,1,1,60,0,0
1266,250000,waterboard,4,4,0,75,5,9000,often,good,6000,1,1,1,1,120,0,0
1267,300000,borehole,3,6,0,75,5,9000,often,fair,6000,1,1,0,1,130,0,0
1268,350000,borehole,2,7,0,75,5,8000,not_often,good,6000,1,1,1,1,80,0,0
1269,400000,borehole,4,8,0,75,5,8000,often,good,9000,1,1,1,1,80,0,0
1270,450000,waterboard,4,6,0,75,10,9000,not_often,fair,9000,0,0,0,0,100,0,0
1271,200000,waterboard,3,5,0,75,10,9000,not_often,good,9000,1,1,1,1,150,0,0
1272,450000,borehole,4,4,0,75,10,9000,often,good,9000,1,1,1,1,180,0,0
1273,200000,waterboard,3,8,0,75,10,9000,often,fair,9000,1,1,0,1,90,0,0
1274,250000,delivered,2,4,0,75,20,9000,often,fair,9000,1,1,1,1,180,0,0
1275,300000,waterboard,4,6,0,75,5,8000,often,fair,6000,1,1,0,3,80,0,0
1276,350000,waterboard,2,7,0,75,5,7000,not_often,fair,6000,1,1,1,1,70,0,0
1277,250000,borehole,3,8,0,75,5,9000,often,good,6000,1,1,1,1,100,0,0
1278,300000,borehole,3,6,0,75,5,9000,often,fair,6000,1,1,1,1,100,0,0
1279,300000,borehole,NA,7,0,75,5,9000,not_often,fair,9000,1,1,1,1,100,0,0
1280,300000,waterboard,4,5,0,75,5,9000,often,fair,9000,0,0,0,0,140,0,0
1281,350000,waterboard,3,4,0,75,5,9000,not_often,good,9000,1,1,1,1,170,0,0
1282,400000,borehole,4,8,0,75,5,8000,not_often,good,9000,1,1,1,1,80,0,0
1283,450000,waterboard,3,4,0,75,5,9000,often,fair,9000,1,1,1,1,170,0,0
1284,450000,delivered,4,6,0,75,25,9000,often,fair,9000,1,1,1,1,100,0,0
1285,200000,waterboard,3,7,0,75,5,7000,not_often,fair,6000,1,1,0,1,70,0,0
1286,250000,waterboard,4,8,0,75,5,6000,often,fair,6000,1,1,0,1,60,0,0
1287,300000,borehole,3,6,0,75,5,9000,not_often,fair,6000,1,1,1,1,130,0,0
1288,350000,borehole,2,7,0,75,5,8000,often,good,6000,1,1,1,1,80,0,0
1289,250000,borehole,4,5,0,75,5,9000,often,fair,9000,1,1,1,1,140,0,0
1290,300000,waterboard,NA,4,0,75,5,9000,not_often,good,9000,0,0,1,0,170,0,0
1291,350000,waterboard,3,8,0,75,5,8000,often,fair,9000,1,1,1,1,80,0,0
1292,400000,borehole,4,4,0,75,5,9000,often,fair,9000,1,1,0,1,170,0,0
1293,450000,waterboard,3,6,0,75,5,9000,often,good,9000,1,1,1,1,110,0,0
1294,450000,delivered,2,7,0,75,20,8000,not_often,good,9000,1,1,0,0,80,0,0
1295,250000,waterboard,4,8,0,75,10,6000,not_often,fair,6000,1,1,1,1,60,0,0
1296,300000,waterboard,2,6,0,75,10,8000,often,fair,6000,1,1,1,2,80,0,0
1297,250000,waterboard,3,7,0,75,10,7000,not_often,good,6000,1,1,1,1,70,0,0
1298,300000,waterboard,NA,8,0,75,5,6000,often,fair,6000,1,1,1,3,60,0,0
1299,350000,waterboard,4,5,0,75,5,9000,not_often,fair,9000,1,1,1,1,140,0,0
1300,400000,waterboard,4,4,0,75,5,9000,often,fair,9000,1,1,1,1,150,0,0
